Symbol,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,Close,Volume,Research Development_lag_1,Research Development_lag_2,Effect Of Accounting Charges_lag_1,Effect Of Accounting Charges_lag_2,Income Before Tax_lag_1,Income Before Tax_lag_2,Minority Interest_lag_1,Minority Interest_lag_2,Net Income_lag_1,Net Income_lag_2,Selling General Administrative_lag_1,Selling General Administrative_lag_2,Gross Profit_lag_1,Gross Profit_lag_2,Ebit_lag_1,Ebit_lag_2,Operating Income_lag_1,Operating Income_lag_2,Other Operating Expenses_lag_1,Other Operating Expenses_lag_2,Interest Expense_lag_1,Interest Expense_lag_2,Extraordinary Items_lag_1,Extraordinary Items_lag_2,Non Recurring_lag_1,Non Recurring_lag_2,Other Items_lag_1,Other Items_lag_2,Income Tax Expense_lag_1,Income Tax Expense_lag_2,Total Revenue_lag_1,Total Revenue_lag_2,Total Operating Expenses_lag_1,Total Operating Expenses_lag_2,Cost Of Revenue_lag_1,Cost Of Revenue_lag_2,Total Other Income Expense Net_lag_1,Total Other Income Expense Net_lag_2,Discontinued Operations_lag_1,Discontinued Operations_lag_2,Net Income From Continuing Ops_lag_1,Net Income From Continuing Ops_lag_2,Net Income Applicable To Common Shares_lag_1,Net Income Applicable To Common Shares_lag_2,Close_lag_1,Close_lag_2,Volume_lag_1,Volume_lag_2,FutureDirection
AAME,2020-12-31,0.0,0,15503000.0,0.0,12169000.0,0.0,28661000.0,17113000.0,17113000.0,11548000.0,-1610000.0,0,0,0,3334000.0,195348000.0,178235000.0,166687000.0,-1610000.0,0.0,12169000.0,11770000.0,2.038038969039917,7800.0,0.0,0.0,0.0,0.0,-407000.0,-971000.0,0.0,0.0,-386000.0,-704000.0,0.0,0.0,13477000.0,13861000.0,1723000.0,1066000.0,1723000.0,1066000.0,11754000.0,12795000.0,-2130000.0,-2037000.0,0.0,0.0,0.0,0.0,0.0,0.0,-21000.0,-267000.0,198179000.0,185553000.0,196456000.0,184487000.0,184702000.0,171692000.0,-2130000.0,-2037000.0,0.0,0.0,-386000.0,-704000.0,-785000.0,-1103000.0,1.9489983320236206,2.365384817123413,3400.0,5900.0,1.1955309654539488
AAOI,2020-12-31,43393000.0,0,-51224000.0,0.0,-58452000.0,55990000.0,50541000.0,-48842000.0,-48842000.0,0.0,-5635000.0,0,0,0,7228000.0,234623000.0,283465000.0,184082000.0,-2382000.0,0.0,-58452000.0,-58452000.0,8.510000228881836,638400.0,43399000.0,49903000.0,0.0,0.0,-51387000.0,-9778000.0,0.0,0.0,-66049000.0,-2146000.0,51549000.0,48638000.0,46201000.0,87773000.0,-48747000.0,-10768000.0,-48747000.0,-10768000.0,0.0,0.0,-5405000.0,-1106000.0,0.0,0.0,0.0,0.0,0.0,0.0,14662000.0,-7632000.0,190872000.0,267465000.0,239619000.0,278233000.0,144671000.0,179692000.0,-2640000.0,990000.0,0.0,0.0,-66049000.0,-2146000.0,-66049000.0,-2146000.0,11.880000114440918,15.430000305175781,559800.0,774100.0,0.6039952677135194
AAON,2020-12-31,0.0,0,101975000.0,0.0,79009000.0,56377000.0,155849000.0,97473000.0,97473000.0,0.0,-132000.0,0,0,0,22966000.0,514551000.0,417078000.0,358702000.0,4502000.0,0.0,79009000.0,79009000.0,66.27843475341797,172900.0,0.0,0.0,0.0,0.0,67031000.0,55500000.0,0.0,0.0,53711000.0,42329000.0,49416000.0,46137000.0,119425000.0,103533000.0,68485000.0,56272000.0,68485000.0,56272000.0,0.0,0.0,-132000.0,-132000.0,0.0,0.0,0.0,0.0,0.0,0.0,13320000.0,13171000.0,469333000.0,433947000.0,400848000.0,377675000.0,349908000.0,330414000.0,-1454000.0,-772000.0,0.0,0.0,53711000.0,42329000.0,53711000.0,42329000.0,48.83791732788086,34.42310333251953,178900.0,154800.0,1.1984290305087446
AAPL,2020-09-26,18752000000.0,0,67091000000.0,0.0,57411000000.0,19916000000.0,104956000000.0,66288000000.0,66288000000.0,0.0,-2873000000.0,0,0,0,9680000000.0,274515000000.0,208227000000.0,169559000000.0,803000000.0,0.0,57411000000.0,57411000000.0,111.25811767578125,149981400.0,16217000000.0,14236000000.0,0.0,0.0,65737000000.0,72903000000.0,0.0,0.0,55256000000.0,59531000000.0,18245000000.0,16705000000.0,98392000000.0,101839000000.0,63930000000.0,70898000000.0,63930000000.0,70898000000.0,0.0,0.0,-3576000000.0,-3240000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10481000000.0,13372000000.0,260174000000.0,265595000000.0,196244000000.0,194697000000.0,161782000000.0,163756000000.0,1807000000.0,2005000000.0,0.0,0.0,55256000000.0,59531000000.0,55256000000.0,59531000000.0,53.67457580566406,54.525856018066406,101408000.0,91717600.0,1.3169305204533772
AATC,2020-12-31,3336000.0,0,601000.0,0.0,1063000.0,6444000.0,10388000.0,608000.0,608000.0,0.0,-7000.0,0,0,0,-462000.0,13173000.0,12565000.0,2785000.0,-7000.0,0.0,1063000.0,1063000.0,4.205202102661133,584100.0,2836000.0,3284000.0,0.0,0.0,1830000.0,1852000.0,0.0,0.0,6995000.0,1862000.0,6935000.0,6495000.0,11603000.0,11775000.0,1832000.0,1996000.0,1832000.0,1996000.0,0.0,0.0,-7000.0,-7000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5165000.0,-10000.0,14732000.0,14561000.0,12900000.0,12565000.0,3129000.0,2786000.0,-2000.0,-144000.0,0.0,0.0,6995000.0,1862000.0,6995000.0,1862000.0,4.252030849456787,4.214568614959717,2400.0,1500.0,1.4723033858460215
AAWW,2020-12-31,0.0,0,496742000.0,0.0,360286000.0,154792000.0,1092115000.0,506565000.0,506565000.0,216384000.0,-113710000.0,0,0,0,136456000.0,3211116000.0,2704551000.0,2119001000.0,-9823000.0,0.0,360286000.0,360286000.0,54.540000915527344,362500.0,0.0,0.0,0.0,0.0,-472758000.0,309374000.0,0.0,0.0,-293113000.0,270567000.0,189211000.0,166487000.0,842704000.0,874407000.0,186875000.0,295027000.0,186875000.0,295027000.0,215521000.0,195553000.0,-118056000.0,-114651000.0,0.0,0.0,0.0,0.0,0.0,0.0,-179645000.0,38727000.0,2739189000.0,2677724000.0,2552314000.0,2382697000.0,1896485000.0,1803317000.0,-659633000.0,14347000.0,0.0,-80000.0,-293113000.0,270647000.0,-293113000.0,270567000.0,27.56999969482422,42.189998626708984,210100.0,247400.0,1.7257059253144678
ABCB,2020-12-31,0.0,0,340244000.0,0.0,261988000.0,482662000.0,978316000.0,0.0,418688000.0,76966000.0,0.0,0,0,0,78256000.0,978316000.0,559628000.0,0.0,-78444000.0,0.0,261988000.0,261988000.0,37.50820541381836,260800.0,0.0,0.0,0.0,0.0,211584000.0,151490000.0,0.0,0.0,161441000.0,121027000.0,321608000.0,220605000.0,677766000.0,439637000.0,0.0,0.0,304553000.0,181291000.0,51605000.0,37741000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50143000.0,30463000.0,677766000.0,439637000.0,373213000.0,258346000.0,0.0,0.0,-92969000.0,-29801000.0,0.0,0.0,161441000.0,121027000.0,161441000.0,121027000.0,40.903045654296875,30.062528610229492,297500.0,389900.0,1.320220968088546
ABCM,2021-06-30,24800000.0,0,25400000.0,0.0,16200000.0,153400000.0,211800000.0,33600000.0,33600000.0,0.0,-3200000.0,0,0,0,9200000.0,297700000.0,264100000.0,85900000.0,-8200000.0,0.0,16200000.0,16200000.0,19.040000915527344,542800.0,27400000.0,23400000.0,0.0,0.0,31200000.0,8300000.0,0.0,0.0,25600000.0,12500000.0,143400000.0,125300000.0,209200000.0,180200000.0,38400000.0,31500000.0,38400000.0,31500000.0,0.0,0.0,-3800000.0,-2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,-4200000.0,295000000.0,260000000.0,256600000.0,228500000.0,85800000.0,79800000.0,-7200000.0,-23200000.0,0.0,0.0,25600000.0,12500000.0,25600000.0,12500000.0,21.549999237060547,19.75,241500.0,2471300.0,1.2368696483546515
ABEO,2019-12-31,0.0,0,-76282000.0,0.0,-76282000.0,20705000.0,-48566000.0,-77090000.0,-77090000.0,0.0,-400000.0,0,0,0,0.0,0.0,77090000.0,48566000.0,808000.0,0.0,-76282000.0,-76282000.0,3.2699999809265137,1671400.0,0.0,16989000.0,0.0,0.0,-56671000.0,-27319000.0,0.0,0.0,-56671000.0,-27319000.0,20106000.0,10943000.0,-35700000.0,-16152000.0,-58166000.0,-27836000.0,-58166000.0,-27836000.0,0.0,0.0,-11000.0,-8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998000.0,837000.0,61164000.0,28673000.0,38698000.0,16989000.0,1495000.0,964000.0,0.0,0.0,-56671000.0,-27319000.0,-56671000.0,-27319000.0,7.139999866485596,17.200000762939453,527700.0,641100.0,0.4801223429999065
ABIO,2020-12-31,4992000.0,0,-9747000.0,0.0,-9738000.0,4774000.0,0.0,-9766000.0,-9766000.0,0.0,-9000.0,0,0,0,-9000.0,0.0,9766000.0,0.0,19000.0,0.0,-9738000.0,-9738000.0,4.010000228881836,582200.0,1833000.0,4239000.0,0.0,0.0,-5649000.0,-7964000.0,0.0,0.0,-5482000.0,-7933000.0,3981000.0,3879000.0,0.0,0.0,-5814000.0,-8118000.0,-5814000.0,-8118000.0,0.0,0.0,-7000.0,-8000.0,0.0,0.0,0.0,0.0,0.0,0.0,-167000.0,-31000.0,0.0,0.0,5814000.0,8118000.0,0.0,0.0,165000.0,316000.0,0.0,0.0,-5482000.0,-7933000.0,-5482000.0,-7933000.0,5.710000038146973,5.940000057220459,38300.0,3406.0,0.536159594177117
ABMD,2020-03-31,99334000.0,0,256825000.0,0.0,203009000.0,341600000.0,689578000.0,248644000.0,248644000.0,0.0,0.0,0,0,0,53816000.0,840883000.0,592239000.0,151305000.0,8181000.0,0.0,203009000.0,203009000.0,145.16000366210938,633100.0,94418000.0,73960000.0,0.0,0.0,263360000.0,160437000.0,0.0,0.0,259016000.0,112170000.0,321550000.0,262734000.0,639865000.0,495168000.0,223897000.0,158474000.0,223897000.0,158474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344000.0,48267000.0,769432000.0,593749000.0,545535000.0,435275000.0,129567000.0,98581000.0,39463000.0,1963000.0,0.0,0.0,259016000.0,112170000.0,259016000.0,112170000.0,277.760009765625,279.1099853515625,980600.0,609000.0,2.195715093313442
ABST,2020-06-30,19441000.0,0,15242000.0,0.0,10635000.0,56874000.0,91581000.0,15266000.0,15266000.0,0.0,-619000.0,0,0,0,4607000.0,104671000.0,89405000.0,13090000.0,-24000.0,0.0,10635000.0,10635000.0,9.684589385986328,1500.0,20291140.0,20516523.0,0.0,0.0,11110150.0,2859853.0,0.0,0.0,7579150.0,3110853.0,54441852.0,55651851.0,85634051.0,79046749.0,10901059.0,2878375.0,10901059.0,2878375.0,0.0,0.0,-619000.0,-1128.0,0.0,0.0,0.0,0.0,0.0,0.0,3531000.0,-251000.0,98909025.0,93621832.0,88007966.0,90743457.0,13274974.0,14575083.0,209091.0,-18522.0,0.0,0.0,7579150.0,3110853.0,7579150.0,3110853.0,6.06520938873291,4.676138401031494,800.0,300.0,1.4689060433905254
ABTX,2020-12-31,0.0,0,55971000.0,0.0,45534000.0,105909000.0,183465000.0,0.0,67981000.0,9575000.0,0.0,0,0,0,10437000.0,183465000.0,115484000.0,0.0,-12010000.0,0.0,45534000.0,45534000.0,33.60764694213867,60500.0,0.0,0.0,0.0,0.0,66386000.0,45257000.0,0.0,0.0,52959000.0,37309000.0,102967000.0,74720000.0,187021000.0,132044000.0,0.0,0.0,74742000.0,51355000.0,9312000.0,5969000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13427000.0,7948000.0,187021000.0,132044000.0,112279000.0,80689000.0,0.0,0.0,-8356000.0,-6098000.0,0.0,0.0,52959000.0,37309000.0,52959000.0,37309000.0,36.53483963012695,31.4530029296875,120300.0,65400.0,1.2517756156241235
ABUS,2020-12-31,0.0,0,-63745000.0,0.0,-63745000.0,14845000.0,-42424000.0,-57269000.0,-57269000.0,0.0,-4011000.0,0,0,0,0.0,6914000.0,64183000.0,49338000.0,-6476000.0,0.0,-63745000.0,-75868000.0,3.549999952316284,2685700.0,57601000.0,57601000.0,0.0,0.0,-166379000.0,-61342000.0,0.0,0.0,-153723000.0,-57060000.0,14327000.0,16002000.0,-51590000.0,-51989000.0,-67945000.0,-70172000.0,-67945000.0,-70172000.0,0.0,0.0,-2108000.0,-226000.0,0.0,0.0,0.0,0.0,0.0,0.0,-12656000.0,-4282000.0,6011000.0,5945000.0,73956000.0,76117000.0,57601000.0,57934000.0,-98434000.0,8830000.0,0.0,0.0,-153723000.0,-57060000.0,-164872000.0,-67151000.0,2.7799999713897705,3.8299999237060547,224100.0,145000.0,1.0957746921562772
ABVC,2019-12-31,1048553.0,0,-4010281.0,26147.0,-3641776.0,3069493.0,681582.0,-3458778.0,-3458778.0,0.0,-482014.0,0,0,0,-77041.0,701719.0,4160497.0,20137.0,-551503.0,0.0,-3933240.0,-3641776.0,4.369999885559082,600.0,988721.0,3171665.0,0.0,0.0,-6429627.0,-4242030.0,317610.0,317610.0,-5575379.0,-4242860.0,1588718.0,811685.0,-178324.0,0.0,-2784563.0,-4138750.0,-2784563.0,-4138750.0,0.0,0.0,-462751.0,-103460.0,0.0,0.0,0.0,0.0,0.0,0.0,-365097.0,830.0,6956.0,0.0,2791519.0,4138750.0,185280.0,0.0,-3645064.0,-103280.0,0.0,0.0,-6064530.0,-4242860.0,-5575379.0,-4242860.0,36.0,36.0,33.0,0.0,1.167048063659181
ACAD,2020-12-31,0.0,0,-280973000.0,0.0,-281584000.0,388661000.0,154875000.0,-233786000.0,-233786000.0,0.0,0.0,0,0,0,611000.0,441755000.0,675541000.0,286880000.0,-47187000.0,0.0,-281584000.0,-281584000.0,53.459999084472656,520700.0,0.0,0.0,0.0,0.0,-234383000.0,-243936000.0,0.0,0.0,-235259000.0,-245192000.0,325638000.0,265758000.0,79093000.0,18314000.0,-246545000.0,-247444000.0,-246545000.0,-247444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876000.0,1256000.0,339076000.0,223807000.0,585621000.0,471251000.0,259983000.0,205493000.0,12162000.0,3508000.0,0.0,0.0,-235259000.0,-245192000.0,-235259000.0,-245192000.0,42.779998779296875,16.170000076293945,1406100.0,1719400.0,0.43658811358578836
ACB,2020-06-30,26027000.0,0,-3339734000.0,-24356000.0,-3282694000.0,286577000.0,-19935000.0,-459289000.0,-459289000.0,0.0,-76115000.0,0,0,0,-82235000.0,268703000.0,727992000.0,288638000.0,-2880445000.0,-51861000.0,-3257499000.0,-3282694000.0,12.420000076293945,3140300.0,14778000.0,1679000.0,0.0,0.0,-330649000.0,77327000.0,4410000.0,4562000.0,-293509000.0,71936000.0,258341000.0,72410000.0,142440000.0,43519000.0,-301061000.0,-80108000.0,-301061000.0,-80108000.0,0.0,0.0,-39409000.0,-11762000.0,0.0,0.0,0.0,0.0,0.0,0.0,-29909000.0,8100000.0,245536000.0,55196000.0,546597000.0,135304000.0,103096000.0,11677000.0,-29588000.0,157435000.0,144000.0,144000.0,-300740000.0,69227000.0,-293509000.0,71936000.0,93.95999908447266,84.83999633789062,510067.0,105108.0,0.72785828553316
ACER,2020-12-31,11847902.0,0,-22885449.0,0.0,-22885449.0,10954923.0,0.0,-22802825.0,-22802825.0,0.0,-49270.0,0,0,0,0.0,0.0,22802825.0,0.0,-82624.0,0.0,-22885449.0,-22885449.0,2.619999885559082,93400.0,13351018.0,12452424.0,0.0,0.0,-29417969.0,-21280891.0,0.0,0.0,-29417969.0,-21280891.0,15046423.0,9261570.0,0.0,0.0,-28397441.0,-21713994.0,-28397441.0,-21713994.0,0.0,0.0,-49270.0,-987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28397441.0,21713994.0,0.0,0.0,-1020528.0,433103.0,0.0,0.0,-29417969.0,-21280891.0,-29417969.0,-21280891.0,4.010000228881836,20.1200008392334,57000.0,20300.0,0.8702290347250305
ACET,2020-12-31,33934000.0,0,-39493000.0,0.0,-36678000.0,15660000.0,17903000.0,-31691000.0,-31691000.0,0.0,-134000.0,0,0,0,-2815000.0,17903000.0,49594000.0,0.0,-7802000.0,0.0,-36678000.0,-36678000.0,14.050000190734863,52900.0,23691000.0,14717000.0,0.0,0.0,-28119000.0,-9888000.0,0.0,0.0,-28138000.0,-9299000.0,8692000.0,8428000.0,995000.0,8181000.0,-31388000.0,-14964000.0,-31388000.0,-14964000.0,0.0,0.0,-134000.0,-134000.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,-589000.0,995000.0,8181000.0,32383000.0,23145000.0,0.0,0.0,3269000.0,5076000.0,0.0,0.0,-28138000.0,-9299000.0,-28138000.0,-9299000.0,10.430000305175781,60.34000015258789,701143.0,12900.0,1.2448398244614811
ACGL,2020-12-31,0.0,0,1577549000.0,881555000.0,1405521000.0,68492000.0,2814068000.0,1801369000.0,1801369000.0,875176000.0,-143456000.0,0,0,0,111838000.0,8508509000.0,6707140000.0,5694441000.0,-223820000.0,0.0,1465711000.0,1363909000.0,36.06999969482422,1462000.0,0.0,0.0,0.0,0.0,1849110000.0,841772000.0,818181000.0,997852000.0,1636319000.0,757971000.0,65667000.0,58608000.0,2951570000.0,1755327000.0,2002802000.0,913240000.0,2002802000.0,913240000.0,800997000.0,677809000.0,-120872000.0,-120484000.0,0.0,0.0,0.0,0.0,0.0,0.0,155810000.0,113951000.0,6925967000.0,5450568000.0,4923165000.0,4537328000.0,3974397000.0,3695241000.0,-153692000.0,-71468000.0,0.0,0.0,1693300000.0,727821000.0,1594707000.0,713616000.0,42.88999938964844,26.719999313354492,764600.0,1198700.0,1.2323260642920855
ACGLO,2020-12-31,0.0,0,1577549000.0,881555000.0,1405521000.0,68492000.0,2814068000.0,1801369000.0,1801369000.0,875176000.0,-143456000.0,0,0,0,111838000.0,8508509000.0,6707140000.0,5694441000.0,-223820000.0,0.0,1465711000.0,1363909000.0,24.7993106842041,30700.0,0.0,0.0,0.0,0.0,1849110000.0,841772000.0,818181000.0,997852000.0,1636319000.0,757971000.0,65667000.0,58608000.0,2951570000.0,1755327000.0,2002802000.0,913240000.0,2002802000.0,913240000.0,800997000.0,677809000.0,-120872000.0,-120484000.0,0.0,0.0,0.0,0.0,0.0,0.0,155810000.0,113951000.0,6925967000.0,5450568000.0,4923165000.0,4537328000.0,3974397000.0,3695241000.0,-153692000.0,-71468000.0,0.0,0.0,1693300000.0,727821000.0,1594707000.0,713616000.0,22.887489318847656,17.079923629760742,20000.0,193900.0,1.0225956336961268
ACHC,2020-12-31,0.0,0,183797000.0,55315000.0,-672132000.0,157851000.0,848166000.0,332787000.0,332787000.0,262272000.0,-158105000.0,0,0,0,40606000.0,2089929000.0,1757142000.0,1241763000.0,-148990000.0,-812390000.0,143191000.0,-672132000.0,50.2599983215332,531600.0,0.0,0.0,0.0,0.0,78395000.0,67395000.0,33151000.0,28806000.0,108923000.0,-175750000.0,153937000.0,144364000.0,815490000.0,773916000.0,314094000.0,305539000.0,314094000.0,305539000.0,259536000.0,243671000.0,-187325000.0,-184534000.0,0.0,0.0,0.0,0.0,0.0,0.0,25085000.0,9907000.0,2008381000.0,1904695000.0,1694287000.0,1599156000.0,1192891000.0,1130779000.0,-235699000.0,-238144000.0,56812000.0,-232974000.0,53310000.0,57488000.0,108923000.0,-175750000.0,33.220001220703125,25.709999084472656,364600.0,909800.0,1.207719912257406
ACHV,2020-12-31,6882000.0,0,-14730000.0,0.0,-14730000.0,7868000.0,0.0,-14750000.0,-14750000.0,0.0,0.0,0,0,0,0.0,0.0,14750000.0,0.0,20000.0,0.0,-14730000.0,-14730000.0,8.100000381469727,89900.0,9674000.0,5868000.0,0.0,0.0,-16395000.0,-12687000.0,0.0,0.0,-16395000.0,-12687000.0,6854000.0,6945000.0,0.0,0.0,-16528000.0,-12813000.0,-16528000.0,-12813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16528000.0,12813000.0,0.0,0.0,133000.0,126000.0,0.0,0.0,-16395000.0,-12687000.0,-16395000.0,-12687000.0,10.600000381469727,24.200000762939453,59570.0,3115.0,0.9604938078282764
ACIU,2020-12-31,0.0,0,-61921000.0,0.0,-61921000.0,18557000.0,-44056000.0,-61260000.0,-61260000.0,-1353000.0,-184000.0,0,0,0,0.0,15431000.0,76691000.0,59487000.0,-661000.0,0.0,-61921000.0,-61921000.0,5.170000076293945,243300.0,0.0,0.0,0.0,0.0,45442000.0,-50951000.0,0.0,0.0,45442000.0,-50951000.0,16058000.0,12467000.0,60024000.0,-37365000.0,44536000.0,-49550000.0,44536000.0,-49550000.0,-570000.0,-282000.0,-1926000.0,-334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110456000.0,6912000.0,65920000.0,56462000.0,50432000.0,44277000.0,906000.0,-1301000.0,0.0,0.0,45442000.0,-50951000.0,45442000.0,-50951000.0,8.520000457763672,9.449999809265137,104100.0,89900.0,0.9574467574889257
ACIW,2020-12-31,138293000.0,0,98626000.0,0.0,72660000.0,216735000.0,676163000.0,189344000.0,189344000.0,0.0,-56630000.0,0,0,0,25966000.0,1294322000.0,1104978000.0,618159000.0,-90718000.0,0.0,72660000.0,72660000.0,38.43000030517578,608600.0,146573000.0,143630000.0,0.0,0.0,72210000.0,91799000.0,0.0,0.0,67062000.0,68921000.0,258980000.0,225303000.0,640841000.0,579429000.0,123756000.0,125911000.0,123756000.0,125911000.0,0.0,0.0,-64033000.0,-41530000.0,0.0,0.0,0.0,0.0,0.0,0.0,5148000.0,22878000.0,1258294000.0,1009780000.0,1134538000.0,883869000.0,617453000.0,430351000.0,-51546000.0,-34112000.0,0.0,0.0,67062000.0,68921000.0,67062000.0,68921000.0,37.88999938964844,27.670000076293945,627200.0,592800.0,0.9029404238195134
ACLS,2020-12-31,61342000.0,0,55886000.0,0.0,49982000.0,79201000.0,198584000.0,58041000.0,58041000.0,0.0,-5211000.0,0,0,0,5904000.0,474560000.0,416519000.0,275976000.0,-2155000.0,0.0,49982000.0,49982000.0,29.1200008392334,137100.0,53618000.0,51876000.0,0.0,0.0,20922000.0,54705000.0,0.0,0.0,17034000.0,45885000.0,66329000.0,67801000.0,144152000.0,179636000.0,24205000.0,59959000.0,24205000.0,59959000.0,0.0,0.0,-5155000.0,-5110000.0,0.0,0.0,0.0,0.0,0.0,0.0,3888000.0,8820000.0,342958000.0,442575000.0,318753000.0,382616000.0,198806000.0,262939000.0,-3283000.0,-5254000.0,0.0,0.0,17034000.0,45885000.0,17034000.0,45885000.0,24.100000381469727,17.799999237060547,123200.0,209500.0,2.5604394028086364
ACMR,2020-12-31,19119000.0,0,19295000.0,67020000.0,18780000.0,28988000.0,69599000.0,21492000.0,21492000.0,0.0,-982000.0,0,0,0,-2382000.0,156624000.0,135132000.0,87025000.0,-2197000.0,0.0,21677000.0,18780000.0,27.083332061767578,860700.0,12900000.0,10380000.0,0.0,0.0,18940000.0,7380000.0,60162000.0,60162000.0,18894000.0,6574000.0,19963000.0,17598000.0,50654000.0,34449000.0,17791000.0,6471000.0,17791000.0,6471000.0,0.0,0.0,-745000.0,-498000.0,0.0,0.0,0.0,0.0,0.0,0.0,-518000.0,806000.0,107524000.0,74643000.0,89733000.0,68172000.0,56870000.0,40194000.0,1149000.0,909000.0,0.0,0.0,19458000.0,6574000.0,18894000.0,6574000.0,6.150000095367432,3.626667022705078,334200.0,59400.0,1.0494769310338854
ACNB,2020-12-31,0.0,0,22702000.0,0.0,18394000.0,47124000.0,84018000.0,0.0,30547000.0,6347000.0,0.0,0,0,0,4308000.0,84018000.0,53471000.0,0.0,-7845000.0,0.0,18394000.0,18394000.0,23.916597366333008,13100.0,0.0,0.0,0.0,0.0,29366000.0,26720000.0,0.0,0.0,23721000.0,21748000.0,39150000.0,37463000.0,76987000.0,71371000.0,0.0,0.0,31795000.0,28230000.0,6042000.0,5678000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645000.0,4972000.0,76987000.0,71371000.0,45192000.0,43141000.0,0.0,0.0,-2429000.0,-1510000.0,0.0,0.0,23721000.0,21748000.0,23721000.0,21748000.0,34.829402923583984,35.174171447753906,20000.0,11100.0,1.2972783318852064
ACOR,2020-12-31,0.0,0,-107667000.0,0.0,-99594000.0,152576000.0,96785000.0,-86554000.0,-86554000.0,0.0,-30574000.0,0,0,0,-8073000.0,152967000.0,239521000.0,56182000.0,-21113000.0,0.0,-99594000.0,-99594000.0,4.139999866485596,2107050.0,0.0,105183000.0,0.0,0.0,-274248000.0,20423000.0,0.0,0.0,-272966000.0,33682000.0,189846000.0,172154000.0,98876000.0,373793000.0,-116606000.0,94786000.0,-116606000.0,94786000.0,0.0,0.0,-21872000.0,-21597000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282000.0,-13259000.0,192408000.0,471433000.0,309014000.0,376647000.0,93532000.0,97640000.0,-157642000.0,-74363000.0,0.0,0.0,-272966000.0,33682000.0,-272966000.0,33682000.0,12.239999771118164,93.4800033569336,421517.0,113833.0,0.5772947299471828
ACRS,2020-12-31,0.0,0,-51336000.0,0.0,-51015000.0,20530000.0,-27989000.0,-48519000.0,-48519000.0,0.0,0.0,0,0,0,-182000.0,6482000.0,55001000.0,34471000.0,-2817000.0,139000.0,-51154000.0,-51015000.0,6.46999979019165,373900.0,0.0,0.0,0.0,0.0,-113542000.0,-82104000.0,0.0,0.0,-161354000.0,-132738000.0,27827000.0,25761000.0,-63993000.0,-57360000.0,-91820000.0,-83121000.0,-91820000.0,-83121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227000.0,6151000.0,96047000.0,89272000.0,68220000.0,63511000.0,-21722000.0,1017000.0,-47812000.0,-50634000.0,-113542000.0,-82104000.0,-161354000.0,-132738000.0,1.8899999856948853,7.389999866485596,443200.0,501900.0,2.247295275634365
ACRX,2020-12-31,3253000.0,0,-40375000.0,0.0,-40379000.0,36330000.0,-1380000.0,-40963000.0,-40963000.0,0.0,-3305000.0,0,0,0,4000.0,5416000.0,46379000.0,6796000.0,588000.0,0.0,-40379000.0,-40379000.0,1.2400000095367432,1346500.0,3253000.0,13137000.0,0.0,0.0,-53237000.0,-47147000.0,0.0,0.0,-53240000.0,-47149000.0,45027000.0,20765000.0,-9178000.0,-14962000.0,-54205000.0,-35727000.0,-54205000.0,-35727000.0,0.0,0.0,-2535000.0,-12558000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,2289000.0,2151000.0,56494000.0,37878000.0,11467000.0,17113000.0,968000.0,-11420000.0,0.0,0.0,-53240000.0,-47149000.0,-53240000.0,-47149000.0,2.109999895095825,2.309999942779541,872800.0,1047900.0,0.4516129016752174
