Symbol,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,Close,Volume,Research Development_lag_1,Research Development_lag_2,Effect Of Accounting Charges_lag_1,Effect Of Accounting Charges_lag_2,Income Before Tax_lag_1,Income Before Tax_lag_2,Minority Interest_lag_1,Minority Interest_lag_2,Net Income_lag_1,Net Income_lag_2,Selling General Administrative_lag_1,Selling General Administrative_lag_2,Gross Profit_lag_1,Gross Profit_lag_2,Ebit_lag_1,Ebit_lag_2,Operating Income_lag_1,Operating Income_lag_2,Other Operating Expenses_lag_1,Other Operating Expenses_lag_2,Interest Expense_lag_1,Interest Expense_lag_2,Extraordinary Items_lag_1,Extraordinary Items_lag_2,Non Recurring_lag_1,Non Recurring_lag_2,Other Items_lag_1,Other Items_lag_2,Income Tax Expense_lag_1,Income Tax Expense_lag_2,Total Revenue_lag_1,Total Revenue_lag_2,Total Operating Expenses_lag_1,Total Operating Expenses_lag_2,Cost Of Revenue_lag_1,Cost Of Revenue_lag_2,Total Other Income Expense Net_lag_1,Total Other Income Expense Net_lag_2,Discontinued Operations_lag_1,Discontinued Operations_lag_2,Net Income From Continuing Ops_lag_1,Net Income From Continuing Ops_lag_2,Net Income Applicable To Common Shares_lag_1,Net Income Applicable To Common Shares_lag_2,Close_lag_1,Close_lag_2,Volume_lag_1,Volume_lag_2,FutureDirection
AYRO,2019-12-31,714281.0,0,-8664693.0,0.0,-8664693.0,7978430.0,198309.0,-8494402.0,-8494402.0,0.0,-172479.0,0,0,0,0.0,890152.0,9384554.0,691843.0,-170291.0,0.0,-8664693.0,-8664693.0,4.400000095367432,15440.0,1920548.0,11449617.0,0.0,0.0,-10763446.0,-33079414.0,0.0,0.0,-10763446.0,-33079414.0,8019217.0,20238066.0,-166483.0,-2091187.0,-10106248.0,-33778870.0,-10106248.0,-33778870.0,0.0,0.0,-327196.0,-2312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604069.0,2683597.0,11710317.0,36462467.0,1770552.0,4774784.0,-657198.0,699456.0,0.0,0.0,-10763446.0,-33079414.0,-11196173.0,-33079414.0,6.079999923706055,1.6100000143051147,1795100.0,1182800.0,1.431818194133191
AYTU,2019-06-30,589072.0,0,-27131908.0,0.0,-27131908.0,19239626.0,5118316.0,-16846637.0,-16846637.0,0.0,-6000.0,0,0,0,0.0,7320357.0,24166994.0,2202041.0,-10285271.0,0.0,-27131908.0,-27131908.0,19.200000762939453,12450.0,1722000.0,5623000.0,0.0,0.0,-13621000.0,-58030000.0,0.0,0.0,-13621000.0,-58289000.0,31060000.0,55808000.0,19351000.0,29200000.0,-17921000.0,-38240000.0,-17921000.0,-38240000.0,0.0,0.0,-6000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259000.0,27632000.0,65632000.0,45553000.0,103872000.0,8281000.0,36432000.0,4300000.0,-19790000.0,0.0,0.0,-13621000.0,-58289000.0,-13621000.0,-58289000.0,14.199999809265137,5.010000228881836,1473460.0,698100.0,2.70833322571384
AZN,2019-12-31,5349000000.0,0,1548000000.0,1469000000.0,1335000000.0,11438000000.0,19536000000.0,3068000000.0,3068000000.0,-319000000.0,-780000000.0,0,0,0,321000000.0,24384000000.0,21316000000.0,4848000000.0,-1520000000.0,0.0,1227000000.0,1335000000.0,46.41184616088867,1750000.0,6123000000.0,8580000000.0,0.0,0.0,3916000000.0,-265000000.0,16000000.0,19000000.0,3196000000.0,112000000.0,11586000000.0,14668000000.0,21371000000.0,27610000000.0,4148000000.0,4569000000.0,4148000000.0,4569000000.0,-486000000.0,-207000000.0,-738000000.0,-776000000.0,0.0,0.0,0.0,0.0,0.0,0.0,772000000.0,-380000000.0,26617000000.0,37417000000.0,22469000000.0,32848000000.0,5246000000.0,9807000000.0,-232000000.0,-4834000000.0,0.0,0.0,3144000000.0,115000000.0,3196000000.0,112000000.0,47.86066436767578,57.30226135253906,10610000.0,1337100.0,0.7370320041273695
AZPN,2019-06-30,83122000.0,0,301527000.0,0.0,261362000.0,174605000.0,538866000.0,281139000.0,281139000.0,0.0,-8733000.0,0,0,0,40165000.0,596682000.0,315543000.0,57816000.0,20388000.0,0.0,261362000.0,261362000.0,126.7300033569336,357500.0,92230000.0,94229000.0,0.0,0.0,279357000.0,384747000.0,0.0,0.0,229671000.0,319803000.0,187443000.0,192077000.0,537110000.0,649225000.0,257437000.0,362919000.0,257437000.0,362919000.0,0.0,0.0,-11862000.0,-7245000.0,0.0,0.0,0.0,0.0,0.0,0.0,49686000.0,64944000.0,598717000.0,709376000.0,341280000.0,346457000.0,61607000.0,60151000.0,21920000.0,21828000.0,0.0,0.0,229671000.0,319803000.0,229671000.0,319803000.0,103.61000061035156,137.5399932861328,457000.0,573300.0,0.7317919624965873
AZTA,2019-09-30,17316000.0,0,-83957000.0,0.0,437416000.0,156831000.0,134889000.0,-39258000.0,-39258000.0,0.0,-22250000.0,0,0,0,-22830000.0,334179000.0,373437000.0,199290000.0,-44699000.0,498543000.0,-61127000.0,437416000.0,37.029998779296875,363000.0,17818000.0,22412000.0,0.0,0.0,-40292000.0,-48969000.0,0.0,0.0,64853000.0,110747000.0,189756000.0,218037000.0,172449000.0,243809000.0,-35125000.0,3360000.0,-35125000.0,3360000.0,0.0,0.0,-2944000.0,-2037000.0,0.0,0.0,0.0,0.0,0.0,0.0,-13930000.0,-20100000.0,388537000.0,513703000.0,423662000.0,510343000.0,216088000.0,269894000.0,-5167000.0,-52329000.0,91215000.0,139616000.0,-26362000.0,-28869000.0,64853000.0,110747000.0,46.2599983215332,102.3499984741211,454200.0,576700.0,0.9308669283558005
BAND,2019-12-31,31461000.0,0,-15224000.0,0.0,2494000.0,93867000.0,107935000.0,-17393000.0,-17393000.0,0.0,-16406000.0,0,0,0,-17718000.0,232594000.0,249987000.0,124659000.0,2169000.0,0.0,2494000.0,2494000.0,64.05000305175781,251700.0,42059000.0,55173000.0,0.0,0.0,-28972000.0,-31195000.0,0.0,0.0,-43977000.0,-27362000.0,114844000.0,165594000.0,158061000.0,219023000.0,1158000.0,-1744000.0,1158000.0,-1744000.0,0.0,0.0,-16406000.0,-28784000.0,0.0,0.0,0.0,0.0,0.0,0.0,15005000.0,-3833000.0,343113000.0,490907000.0,341955000.0,492651000.0,185052000.0,271884000.0,-30130000.0,-29451000.0,0.0,0.0,-43977000.0,-27362000.0,-43977000.0,-27362000.0,153.6699981689453,71.76000213623047,565800.0,237100.0,0.6362216714817415
BANF,2019-12-31,0.0,0,169562000.0,0.0,134879000.0,192748000.0,410863000.0,0.0,173286000.0,44829000.0,0.0,0,0,0,34683000.0,410863000.0,237577000.0,0.0,-3724000.0,0.0,134879000.0,134879000.0,59.83580017089844,54200.0,0.0,0.0,0.0,0.0,123512000.0,208398000.0,0.0,0.0,99586000.0,167630000.0,209506000.0,216269000.0,381242000.0,489579000.0,0.0,0.0,127877000.0,219259000.0,43859000.0,54051000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23926000.0,40768000.0,381242000.0,489579000.0,253365000.0,270320000.0,0.0,0.0,-4365000.0,-10861000.0,0.0,0.0,99586000.0,167630000.0,99586000.0,167630000.0,58.10276412963867,70.55999755859375,65200.0,46000.0,0.78169959241587
BANR,2019-12-31,0.0,0,183132000.0,0.0,146278000.0,318829000.0,540860000.0,0.0,201970000.0,20061000.0,0.0,0,0,0,36854000.0,540860000.0,338890000.0,0.0,-18838000.0,0.0,146278000.0,146278000.0,52.4246711730957,171000.0,0.0,0.0,0.0,0.0,142453000.0,246594000.0,0.0,0.0,115928000.0,201048000.0,341653000.0,337567000.0,512042000.0,626695000.0,0.0,0.0,162075000.0,272122000.0,8314000.0,17006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26525000.0,45546000.0,512042000.0,626695000.0,349967000.0,354573000.0,0.0,0.0,-19622000.0,-25528000.0,0.0,0.0,115928000.0,201048000.0,115928000.0,201048000.0,45.85704803466797,60.66999816894531,132700.0,83000.0,0.9176372406435276
BANX,2019-12-31,0.0,0,12605205.0,0.0,12605205.0,4742507.0,16354751.0,11522244.0,11522244.0,90000.0,-1411491.0,0,0,0,0.0,16354751.0,4832507.0,0.0,1082961.0,0.0,12605205.0,12605205.0,19.27927017211914,15300.0,0.0,0.0,0.0,0.0,7780414.0,12633887.0,0.0,0.0,7780414.0,12633887.0,4803897.0,5127699.0,16653813.0,17364352.0,11758643.0,12209629.0,11758643.0,12209629.0,91273.0,27024.0,-765864.0,-1297831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16653813.0,17364352.0,4895170.0,5154723.0,0.0,0.0,-3978229.0,424258.0,0.0,0.0,7780414.0,12633887.0,7780414.0,12633887.0,18.164262771606445,21.969999313354492,58000.0,11300.0,0.8074936509993679
BATRA,2019-12-31,0.0,0,-92000000.0,0.0,-77000000.0,100000000.0,476000000.0,-39000000.0,-39000000.0,344000000.0,-27000000.0,0,0,0,-15000000.0,476000000.0,515000000.0,0.0,-53000000.0,0.0,-77000000.0,-77000000.0,29.649999618530273,28200.0,0.0,0.0,0.0,0.0,-116000000.0,-3000000.0,0.0,0.0,-78000000.0,-11000000.0,67000000.0,99000000.0,178000000.0,568000000.0,-128000000.0,20000000.0,-128000000.0,20000000.0,170000000.0,377000000.0,-26000000.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-38000000.0,8000000.0,178000000.0,568000000.0,306000000.0,548000000.0,0.0,0.0,12000000.0,-23000000.0,0.0,0.0,-78000000.0,-11000000.0,-78000000.0,-11000000.0,24.8700008392334,28.75,42500.0,37600.0,0.8411467404698022
BATRK,2019-12-31,0.0,0,-92000000.0,0.0,-77000000.0,100000000.0,476000000.0,-39000000.0,-39000000.0,344000000.0,-27000000.0,0,0,0,-15000000.0,476000000.0,515000000.0,0.0,-53000000.0,0.0,-77000000.0,-77000000.0,29.540000915527344,106300.0,0.0,0.0,0.0,0.0,-116000000.0,-3000000.0,0.0,0.0,-78000000.0,-11000000.0,67000000.0,99000000.0,178000000.0,568000000.0,-128000000.0,20000000.0,-128000000.0,20000000.0,170000000.0,377000000.0,-26000000.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-38000000.0,8000000.0,178000000.0,568000000.0,306000000.0,548000000.0,0.0,0.0,12000000.0,-23000000.0,0.0,0.0,-78000000.0,-11000000.0,-78000000.0,-11000000.0,24.8799991607666,28.100000381469727,103000.0,49800.0,0.8425862768530014
BBBY,2019-03-02,0.0,0,-156609000.0,0.0,-137224000.0,3681210000.0,4103980000.0,422770000.0,422770000.0,0.0,-69474000.0,0,0,0,-19385000.0,12028797000.0,11606027000.0,7924817000.0,-579379000.0,0.0,-137224000.0,-137224000.0,15.507216453552246,3525500.0,0.0,0.0,0.0,0.0,-764853000.0,-336762000.0,0.0,0.0,-613816000.0,-150773000.0,3594307000.0,3249463000.0,3541660000.0,3287881000.0,-55238000.0,35918000.0,-55238000.0,35918000.0,0.0,0.0,-64789000.0,-76913000.0,0.0,0.0,0.0,0.0,0.0,0.0,-151037000.0,-185989000.0,11158580000.0,9233028000.0,11213818000.0,9197110000.0,7616920000.0,5945147000.0,-709615000.0,-372680000.0,0.0,0.0,-613816000.0,-150773000.0,-613816000.0,-150773000.0,10.569778442382812,26.860000610351562,12481700.0,3783200.0,1.2612896470863895
BBCP,2019-10-31,0.0,0,-46473000.0,0.0,-38978000.0,96643000.0,125422000.0,28779000.0,28779000.0,0.0,-36524000.0,0,0,0,-7495000.0,282961000.0,254182000.0,157539000.0,-75252000.0,0.0,-38978000.0,-40727000.0,3.440000057220459,56000.0,0.0,0.0,0.0,0.0,-66228000.0,-12431000.0,0.0,0.0,-61251000.0,-15073000.0,109087000.0,99369000.0,137303000.0,137727000.0,28216000.0,38358000.0,28216000.0,38358000.0,0.0,0.0,-34408000.0,-25190000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4977000.0,2642000.0,304301000.0,315808000.0,276085000.0,277450000.0,166998000.0,178081000.0,-94444000.0,-50789000.0,0.0,0.0,-61251000.0,-15073000.0,-63181000.0,-16823000.0,3.2300000190734863,8.829999923706055,85100.0,76500.0,2.970930260764772
BBGI,2019-12-31,0.0,0,19981393.0,-66582.0,13450224.0,21209432.0,60447030.0,31887916.0,31887916.0,-4000000.0,-18032669.0,0,0,0,6597751.0,261554114.0,229666198.0,201107084.0,-11906523.0,0.0,13383642.0,13450224.0,3.0111734867095947,37500.0,0.0,0.0,0.0,0.0,-24060148.0,-6856724.0,-625474.0,0.0,-17765922.0,-1405845.0,15628370.0,16578046.0,23962306.0,41956123.0,1236999.0,12568082.0,1236999.0,12568082.0,-4000000.0,1500000.0,-16894407.0,-26456236.0,0.0,0.0,0.0,0.0,0.0,0.0,-5185992.0,-5321630.0,206143861.0,241426308.0,204906862.0,228858226.0,182181555.0,199470185.0,-25297147.0,-19424806.0,0.0,0.0,-18874156.0,-1535094.0,-17765922.0,-1405845.0,1.4900000095367432,1.899999976158142,196500.0,42900.0,1.140751732987843
BBI,2019-12-31,0.0,0,-23877000.0,0.0,-23877000.0,11730000.0,-12297000.0,-24027000.0,-24027000.0,0.0,-2096000.0,0,0,0,0.0,7917000.0,31944000.0,20214000.0,150000.0,0.0,-23877000.0,-13603000.0,1.5,150100.0,0.0,0.0,0.0,0.0,-20913000.0,-39474000.0,0.0,0.0,-20913000.0,-39474000.0,11582000.0,12417000.0,-9394000.0,-27827000.0,-20976000.0,-40244000.0,-20976000.0,-40244000.0,0.0,0.0,-69000.0,-69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822000.0,404000.0,22798000.0,40648000.0,11216000.0,28231000.0,63000.0,770000.0,0.0,0.0,-20913000.0,-39474000.0,-20913000.0,-39474000.0,0.7799999713897705,0.23000000417232513,1174900.0,2123200.0,5.506666819254558
BBIG,2018-12-31,0.0,0,-5040102.0,951576.0,-5330126.0,9718286.0,5076590.0,-4641696.0,-4641696.0,0.0,-501221.0,0,0,0,303915.0,16502209.0,21143905.0,11425619.0,-398406.0,-10637.0,-5344017.0,-5330126.0,4.690000057220459,3500.0,0.0,0.0,0.0,0.0,-14210716.0,-6287903.0,-317698.0,-1893897.0,-12929706.0,-5153436.0,14085195.0,12280192.0,4999763.0,4377845.0,-9085432.0,-7902347.0,-9085432.0,-7902347.0,0.0,0.0,-1299153.0,-3378131.0,0.0,0.0,0.0,0.0,0.0,0.0,-22373.0,19197.0,12523432.0,15781319.0,21608864.0,23683666.0,7523669.0,11403474.0,-5125284.0,1614444.0,-10637.0,599282.0,-14188343.0,-6307100.0,-12929706.0,-5153436.0,2.0,1.3700000047683716,36900.0,197600.0,1.2515991074503212
BBIO,2019-12-31,209947000.0,0,-288585000.0,67522000.0,-260587000.0,94353000.0,38060000.0,-266240000.0,-266240000.0,0.0,-8765000.0,0,0,0,0.0,40560000.0,306800000.0,2500000.0,-22345000.0,0.0,-288585000.0,-260587000.0,35.04999923706055,387700.0,337047000.0,451024000.0,0.0,0.0,-505488000.0,-586454000.0,49980000.0,4835000.0,-448724000.0,-562539000.0,145684000.0,188910000.0,8249000.0,66602000.0,-474482000.0,-573332000.0,-474482000.0,-573332000.0,0.0,0.0,-36655000.0,-46778000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8249000.0,69716000.0,482731000.0,643048000.0,0.0,3114000.0,-31006000.0,-13122000.0,0.0,0.0,-505488000.0,-586454000.0,-448724000.0,-562539000.0,71.11000061035156,16.68000030517578,436400.0,18516500.0,0.7860199668115889
BBQ,2019-12-29,0.0,0,-1906000.0,-598000.0,-649000.0,10417000.0,13278000.0,170000.0,170000.0,0.0,-494000.0,0,0,0,-659000.0,83555000.0,83385000.0,70277000.0,-2076000.0,0.0,-1247000.0,-649000.0,4.019999980926514,33200.0,0.0,0.0,0.0,0.0,1430000.0,25029000.0,-1278000.0,-931000.0,4947000.0,24021000.0,14195000.0,18569000.0,12034000.0,34242000.0,-7292000.0,8074000.0,-7292000.0,8074000.0,0.0,0.0,-805000.0,-583000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2837000.0,661000.0,121237000.0,206442000.0,128529000.0,198368000.0,109203000.0,172200000.0,8722000.0,16955000.0,0.0,0.0,4267000.0,24368000.0,4947000.0,24021000.0,4.900000095367432,15.899999618530273,4300.0,14600.0,1.1417910881507034
BBSI,2019-12-31,0.0,0,61138000.0,0.0,48292000.0,153879000.0,208253000.0,50488000.0,50488000.0,0.0,-1789000.0,0,0,0,12846000.0,942311000.0,891823000.0,734058000.0,10650000.0,0.0,48292000.0,48292000.0,87.76005554199219,45500.0,0.0,0.0,0.0,0.0,42596000.0,50661000.0,0.0,0.0,33765000.0,38079000.0,141916000.0,155259000.0,182907000.0,204508000.0,36147000.0,43923000.0,36147000.0,43923000.0,0.0,0.0,-1244000.0,-372000.0,0.0,0.0,0.0,0.0,0.0,0.0,8831000.0,12582000.0,880824000.0,955166000.0,844677000.0,911243000.0,697917000.0,750658000.0,6449000.0,6738000.0,0.0,0.0,33765000.0,38079000.0,33765000.0,38079000.0,67.6419906616211,69.05999755859375,53600.0,33000.0,0.6246126406886063
BCBP,2019-12-31,0.0,0,30343000.0,0.0,21034000.0,46051000.0,85926000.0,0.0,31328000.0,8547000.0,0.0,0,0,0,9309000.0,85926000.0,54598000.0,0.0,-985000.0,0.0,21034000.0,19688000.0,12.35761833190918,28500.0,0.0,0.0,0.0,0.0,29423000.0,48258000.0,0.0,0.0,20857000.0,34240000.0,47503000.0,47310000.0,83459000.0,102233000.0,0.0,0.0,32018000.0,51200000.0,3938000.0,3723000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566000.0,14018000.0,83459000.0,102233000.0,51441000.0,51033000.0,0.0,0.0,-2595000.0,-2942000.0,0.0,0.0,20857000.0,34240000.0,19557000.0,33080000.0,10.504138946533203,15.28417682647705,28300.0,15800.0,0.7259718432814201
BCDA,2019-12-31,8558000.0,0,-14709000.0,0.0,-14709000.0,6003000.0,-8210000.0,-14213000.0,-14213000.0,0.0,-112000.0,0,0,0,0.0,710000.0,14923000.0,8920000.0,-496000.0,0.0,-14709000.0,-14709000.0,3.680000066757202,19600.0,8558000.0,8558000.0,0.0,0.0,-15004000.0,-12623000.0,0.0,0.0,-15004000.0,-12623000.0,5861000.0,5087000.0,-9668000.0,1015000.0,-15529000.0,-12630000.0,-15529000.0,-12630000.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000.0,1015000.0,15674000.0,13645000.0,9813000.0,0.0,525000.0,7000.0,0.0,0.0,-15004000.0,-12623000.0,-15004000.0,-12623000.0,3.4600000381469727,1.940000057220459,970400.0,147400.0,2.9347826072872247
BCEL,2019-12-31,49020000.0,0,-67483000.0,0.0,-67484000.0,23551000.0,0.0,-72571000.0,-72571000.0,0.0,-6000.0,0,0,0,1000.0,0.0,72571000.0,0.0,5088000.0,0.0,-67484000.0,-67484000.0,15.470000267028809,78100.0,52124000.0,67170000.0,0.0,0.0,-86334000.0,-109325000.0,0.0,0.0,-86335000.0,-109326000.0,36755000.0,43133000.0,0.0,0.0,-88879000.0,-110303000.0,-88879000.0,-110303000.0,0.0,0.0,-4000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,88879000.0,110303000.0,0.0,0.0,2545000.0,978000.0,0.0,0.0,-86335000.0,-109326000.0,-86335000.0,-109326000.0,16.149999618530273,3.0299999713897705,119200.0,362400.0,1.1667743326113889
BCLI,2019-12-31,17204000.0,0,-23253000.0,0.0,-23253000.0,5797000.0,0.0,-23001000.0,-23001000.0,0.0,-252000.0,0,0,0,0.0,0.0,23001000.0,0.0,-252000.0,0.0,-23253000.0,-23253000.0,4.28000020980835,341700.0,22329000.0,15235000.0,0.0,0.0,-31811000.0,-24457000.0,0.0,0.0,-31811000.0,-24457000.0,9355000.0,9304000.0,0.0,0.0,-31684000.0,-24539000.0,-31684000.0,-24539000.0,0.0,0.0,-127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31684000.0,24539000.0,0.0,0.0,-127000.0,82000.0,0.0,0.0,-31811000.0,-24457000.0,-31811000.0,-24457000.0,4.53000020980835,4.0,1744200.0,287300.0,0.829439200535751
BCML,2019-12-31,0.0,0,23691000.0,0.0,17318000.0,38368000.0,75157000.0,0.0,30310000.0,6479000.0,0.0,0,0,0,6373000.0,75157000.0,44847000.0,0.0,-6619000.0,0.0,17318000.0,17318000.0,22.739999771118164,66500.0,0.0,0.0,0.0,0.0,18229000.0,28480000.0,0.0,0.0,13726000.0,20691000.0,47716000.0,46710000.0,76748000.0,83609000.0,0.0,0.0,21247000.0,28480000.0,7785000.0,8419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503000.0,7789000.0,76748000.0,83609000.0,55501000.0,55129000.0,0.0,0.0,-3018000.0,0.0,0.0,0.0,13726000.0,20691000.0,13726000.0,20691000.0,15.170000076293945,18.760000228881836,9500.0,3600.0,1.0153913977569278
BCOR,2019-12-31,30931000.0,0,-16906000.0,0.0,48148000.0,204734000.0,355173000.0,76672000.0,76672000.0,0.0,-20287000.0,0,0,0,-65054000.0,717945000.0,641273000.0,362772000.0,-93578000.0,0.0,48148000.0,48148000.0,26.139999389648438,220300.0,27258000.0,30704000.0,0.0,0.0,-300424000.0,-1461000.0,0.0,0.0,-342755000.0,7757000.0,249075000.0,272002000.0,356662000.0,405349000.0,43291000.0,63417000.0,43291000.0,63417000.0,0.0,0.0,-30322000.0,-31475000.0,0.0,0.0,0.0,0.0,0.0,0.0,42331000.0,-9218000.0,754952000.0,885200000.0,711661000.0,821783000.0,398290000.0,479851000.0,-343715000.0,-64878000.0,0.0,0.0,-342755000.0,7757000.0,-342755000.0,7757000.0,15.90999984741211,17.31999969482422,501400.0,250200.0,1.0191277739737823
BCOV,2019-12-31,32535000.0,0,-21343000.0,0.0,-21903000.0,86067000.0,108986000.0,-9616000.0,-9616000.0,0.0,-7000.0,0,0,0,560000.0,184455000.0,194071000.0,75469000.0,-11727000.0,0.0,-21903000.0,-21903000.0,8.6899995803833,134500.0,33978000.0,31718000.0,0.0,0.0,-5195000.0,6199000.0,0.0,0.0,-5813000.0,5397000.0,86833000.0,100438000.0,121256000.0,138065000.0,445000.0,5909000.0,445000.0,5909000.0,0.0,0.0,-205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618000.0,802000.0,197353000.0,211093000.0,196908000.0,205184000.0,76097000.0,73028000.0,-5640000.0,290000.0,0.0,0.0,-5813000.0,5397000.0,-5813000.0,5397000.0,18.399999618530273,10.220000267028809,231500.0,168200.0,0.8101266170075586
BCOW,2019-12-31,0.0,0,440000.0,0.0,449000.0,12291000.0,16320000.0,0.0,282000.0,3747000.0,0.0,0,0,0,-9000.0,16320000.0,16038000.0,0.0,158000.0,0.0,449000.0,449000.0,8.191489219665527,7501.0,0.0,0.0,0.0,0.0,3053000.0,21000.0,0.0,0.0,1317000.0,85000.0,11906000.0,0.0,19101000.0,16942000.0,0.0,0.0,3528000.0,21000.0,3667000.0,16921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736000.0,-64000.0,19101000.0,16942000.0,15573000.0,16921000.0,0.0,0.0,-475000.0,0.0,0.0,0.0,1317000.0,85000.0,1317000.0,85000.0,7.568388938903809,10.989999771118164,4474.0,1600.0,0.8905380923624575
BCPC,2019-12-31,11377000.0,0,96478000.0,0.0,79671000.0,95164000.0,211367000.0,104826000.0,104826000.0,0.0,-7316000.0,0,0,0,16807000.0,643705000.0,538879000.0,432338000.0,-8348000.0,0.0,79671000.0,79671000.0,101.1089096069336,83200.0,10332000.0,13524000.0,0.0,0.0,106417000.0,125233000.0,0.0,0.0,84623000.0,96104000.0,100407000.0,101700000.0,223897000.0,243174000.0,113158000.0,127950000.0,113158000.0,127950000.0,0.0,0.0,-6714000.0,-4713000.0,0.0,0.0,0.0,0.0,0.0,0.0,21794000.0,29129000.0,703644000.0,799023000.0,590486000.0,671073000.0,479747000.0,555849000.0,-6741000.0,-2717000.0,0.0,0.0,84623000.0,96104000.0,84623000.0,96104000.0,115.22000122070312,168.60000610351562,94400.0,146000.0,0.7670065988070067
BCRX,2019-12-31,0.0,0,-108897000.0,0.0,-108897000.0,37121000.0,-62334000.0,-99455000.0,-99455000.0,0.0,-11892000.0,0,0,0,0.0,48835000.0,148290000.0,111169000.0,-9442000.0,0.0,-108897000.0,-108897000.0,3.450000047683716,2978200.0,0.0,0.0,0.0,0.0,-182814000.0,-181809000.0,0.0,0.0,-182814000.0,-184062000.0,62903000.0,118818000.0,-106828000.0,-58902000.0,-169731000.0,-177720000.0,-169731000.0,-177720000.0,0.0,0.0,-14501000.0,-59294000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253000.0,17812000.0,157170000.0,187543000.0,334890000.0,124640000.0,216072000.0,-13083000.0,-4089000.0,0.0,0.0,-182814000.0,-184062000.0,-182814000.0,-184062000.0,7.449999809265137,13.850000381469727,3426700.0,2354400.0,2.339130313995882
BCTX,2019-08-01,3960905.0,0,-4712789.0,0.0,-4712789.0,1054771.0,0.0,-5064993.0,-5064993.0,0.0,-25492.0,0,0,0,0.0,0.0,5064993.0,0.0,352204.0,0.0,-4712789.0,-4712789.0,15.0,290.0,2398401.0,1287465.0,0.0,0.0,-4024536.0,-428334.0,0.0,0.0,-4024536.0,-428334.0,1539352.0,3717807.0,0.0,0.0,-3939439.0,-6973498.0,-3939439.0,-6973498.0,0.0,0.0,-29480.0,-46095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939439.0,6973498.0,0.0,0.0,-85097.0,6545164.0,0.0,0.0,-4024536.0,-428334.0,-4024536.0,-428334.0,7.199999809265137,5.079999923706055,0.0,1335500.0,2.0
BCYC,2019-12-31,0.0,0,-30862000.0,0.0,-30608000.0,14560000.0,-11739000.0,-26299000.0,-26299000.0,0.0,-457000.0,0,0,0,-254000.0,13801000.0,40100000.0,25540000.0,-4563000.0,0.0,-30608000.0,-30608000.0,9.430000305175781,44000.0,0.0,0.0,0.0,0.0,-51734000.0,-68482000.0,0.0,0.0,-51010000.0,-66819000.0,29201000.0,32435000.0,-22759000.0,-33183000.0,-51960000.0,-65618000.0,-51960000.0,-65618000.0,0.0,0.0,-457000.0,-2984000.0,0.0,0.0,0.0,0.0,0.0,0.0,-724000.0,-1663000.0,10390000.0,11697000.0,62350000.0,77315000.0,33149000.0,44880000.0,226000.0,-2864000.0,0.0,0.0,-51010000.0,-66819000.0,-51010000.0,-66819000.0,17.950000762939453,60.869998931884766,34800.0,158500.0,1.2725344232930342
